mean_Liver,Meeting6
1.5068889537937,0
0.371706477734542,0
0.561072145648868,0
0.796880360206267,0
0.634796162743432,0
0.707095513385937,0
0.608312121301741,0
1.69012512261785,0
0.491073149664558,0
0.332517552689535,0
0.576449292731963,0
0.244981989273098,0
0.289679796057944,0
1.39201744825713,0
0.536954171584616,0
1.80072274594505,0
0.607414757488458,0
0.854522317029824,0
4.97434924604863,1
3.89068432070657,1
1.64538895954952,1
0.402762549271414,0
1.67301346230651,0
3.46285527402773,0
0.784389266163337,0
2.22844293666939,1
0.212863788587137,0
0.752869616243465,0
0.948476150960958,0
1.61196989690434,0
0.65179086656861,0
1.88365361490193,0
0.36846687539133,0
0.209102562047813,0
0.139563057134779,0
0.221337100128931,0
1.71060773866638,0
1.38063934143606,0
0.743478124778692,0
0.377554115642278,0
1.12371960063909,0
0.262230302214558,0
0.685335723202601,0
0.616545971578436,0
0.682028276752579,0
1.91120821006383,0
0.460742121477411,0
0.347739372744511,0
0.596969895045471,0
0.385241091518114,0
0.339643926105637,0
0.316445726460154,0
0.616962708531343,0
0.252148554867117,0
0.310560249474309,0
0.469452120247929,0
0.225342533497415,0
1.63834195991739,1
0.529112192603774,0
0.411676813918448,0
0.667369258322155,0
0.182203076205182,0
0,0
0.807559453389066,0
0.642579987148989,0
0.577199782309736,0
0.618769165446738,0
0.433672661920097,0
0.405907276511293,0
0.43573658334224,0
0.671101610761059,0
0.537679344832608,0
0.90334609679624,0
0.214234255659203,0
0.574022741157129,0
1.2553461754445,0
0.312993960846661,0
0.722571452291774,0
0.934690753000131,0
0.435300285012557,0
0.577115580694566,0
0.647227257450849,0
2.29653744127038,1
0.638169588956182,0
0.753357284739483,0
0.754254318796547,0
1.86487265487716,0
1.31067103386912,0
1.21400306911609,0
0.4924899265462,0
0.268858267519754,0
0.972008191588752,0
0.632955909019449,0
0.420748995160922,0
0.727859445975773,0
0.664398377256355,0
0.864899801692081,0
3.34530706831596,0
0.473583926921381,0
0.435172473454242,0
3.92485751310508,1
0.804889570616909,0
0.54205792526969,0
0.372328158044334,0
0.342386660305767,0
0.4499112255023,0
0,0
0.147739267725887,0
0.8646064545193,0
1.54838337125262,0
0,0
0.518435554183871,0
0.738342990512145,0
0,0
0.642117625727355,0
0.184126562367577,0
0.293715763588939,0
0.396319440125352,0
1.81817759134394,0
0.305405031558345,0
0.452679746682092,0
0.367131168632776,0
0.555633600983017,0
0.568600181702235,0
0.46354937244175,0
0.336030483801724,0
0.532510147111985,0
0.640816383786055,0
0.943046447767826,0
0.414523606240907,0
0.525933657837357,0
0.540012355313571,0
0.434181211889419,0
0.810317125257431,0
0.479903856088586,0
0.315188543669204,0
0.604880519764203,0
0.332672835933412,0
0.235961082464223,0
0.299429630371217,0
0.534196613721962,0
0.0694552393971362,0
0.376000020955768,0
0.596413445550285,0
0.374592099222636,0
0.470748477494076,0
0.43784208576337,0
0.451518687505988,0
0.334278635417829,0
0.32142674251494,0
0.30116172782785,0
0.409699138891139,0
0.56129948131695,0
0.37175578876031,0
0.378281912398413,0
0.837487163162255,0
0.384061715007332,0
0.205940619830022,0
0.670856856452833,0
0.146365256932687,0
0.239674839592703,0
0.472589786581337,0
0.180933558970687,0
0.190897181655646,0
0.493612904598979,0
0.315499808574009,0
0.456378398457642,0
0.223826133405365,0
0.651727440107642,0
0.343339952366751,0
0.352582223918479,0
0.0681809470873565,0
0.428660699577859,0
0.558702133013551,0
0.136666555011454,0
0.250526656759948,0
0.740696747967611,0
0.485524976514801,0
0.380009184082613,0
0.464992939131661,0
0.568769507330451,0
0.526236151760502,0
0.218155797954532,0
0.39761332538094,0
0.391875326024272,0
0.359105832810019,0
0.389720329262504,0
0.589751059452562,0
0.606378082852907,0
5.41171647838957,1
0.628020867100569,0
0.52315417601598,0
0.565108821634212,0
1.39851169479469,0
0.448313706707403,0
0.423029572467899,0
0.458979927094236,0
0.169104701586215,0
0.420444296187749,0
0.46770092248465,0
0.48366431598219,0
0.532900012301127,0
0.470340600457391,0
0.0891652222157749,0
0.260917253169957,0
0.273232746140702,0
0.370039213127086,0
0.262833454073221,0
0.4952832564344,0
0.390652037396913,0
0.417576806360347,0
0.287158814231988,0
0.496306875465171,0
0.409462375042046,0
0.211960085892867,0
1.96270397332474,0
0.327438008779261,0
0.279792694495498,0
0.270670043392176,0
0.391682774025651,0
0.401704877691676,0
0.542079779122604,0
0.335887167566179,0
0.56916292431462,0
0.80311851930953,0
1.39174022010492,0
2.92874462671053,0
0.785974207784913,0
0.123582351778854,0
0.72349277725319,0
0.549793857179213,0
0.571987672081829,0
0.407404504209227,0
0.492977598179686,0
0.716454618664855,0
0.499633244267741,0
0.407122238986496,0
0.351114117302754,0
0.440711859462513,0
0.318342023388305,0
0.659632180891943,0
0.34887767503667,0
0.369128622564183,0
0.674676866276705,0
0.817382922962512,0
0.306751247867686,0
0.570148195761765,0
0.185927662181878,0
0.218773204304088,0
0.236949394211799,0
0.852829025652586,0
0.394060793633236,0
0.576727154829341,0
0.195664838583786,0
0.604454546139896,0
0.1742772148685,0
0.568386986559817,0
0.267701288432275,0
0.22931601476112,0
2.83811585398495,1
0.280864488995724,0
0.598461268702974,0
0.525006778849005,0
0.7277009456404,0
2.74684852261587,1
0.382676171660187,0
0.627743000184025,0
0.919035882710659,0
0.527630129721237,0
0.332937240101385,0
0.599293099315416,0
0.541238148116953,0
0.450756882409677,0
0.54547869533179,0
0.292559010526574,0
0.627473884448546,0
1.04260980875924,0
0.512996648584961,0
0.893877492441799,0
0.337269241231135,0
0.114157431065529,0
0.192809347959935,0
0.356409016561669,0
0.616458847606673,0
0.372795110372369,0
0.489295308532831,0
0.47739519806932,0
0.558772285084792,0
0.592979826442845,0
0.470591954778383,0
0.668837388487426,0
0.579232207044419,0
0.358110536707764,0
0.355225999759274,0
0.373418289659919,0
0.463841498422659,0
0.395892438362875,0
0.989037065811882,0
0.345043527579896,0
0.254110863607059,0
3.00636657209005,1
1.06709453302372,0
0.24341347301116,0
0.539477982156598,0
0.494176089038182,0
0.414072600919251,0
0.391120408660204,0
0.436202768464261,0
0.448650768745358,0
0.369417332020246,0
0.364420890371043,0
0.54557616477838,0
0.224875221495745,0
0.127327940147567,0
0.424817524108431,0
0.417662036197971,0
0.293656228800961,0
0.08832536065808,0
0.266239538037502,0
0.353768851140388,0
0.473166241934518,0
0.301026841939056,0
0.445033616772808,0
0.387917040217344,0
0.727651300821889,0
0.197151024687755,0
0.515656162177709,0
0.53236004177683,0
0.685492962476504,0
0.356473706632501,0
0.316278350744202,0
0.108036304403608,0
0.102588904128996,0
0.207843236702635,0
0.593402033427118,0
0.482498763624367,0
0.177413420164816,0
0.431842933003343,0
0.165524340799279,0
0.718969835875772,0
0.404646989271788,0
0.281845368863437,0
0.393359141902698,0
0.206020571474893,0
0.334088656452933,0
0.5787661746355,0
0.357650290300458,0
0.495311040900197,0
0.419443120234608,0
0.390053686921172,0
3.8447423699419,0
0.328347922674893,0
0.295003204404248,0
0.389499032778663,0
0.592792963689626,0
0.356179153864386,0
0.1984594868505,0
0.2535855893643,0
0.465901571139361,0
0.421531257625742,0
0.940072381452397,0
0.496275915017343,0
2.05836435072437,1
0.678159252856571,0
0.63185265503536,0
0.396742749249767,0
0.106595873767372,0
0.298885645906583,0
3.33293315104505,1
0.179667269637946,0
0.191016747253735,0
0.214216611466584,0
3.85689395952427,1
0.501812416366795,0
3.97494618598098,1
1.31252504752157,0
0.724819496451971,0
2.13811853077287,0
3.4916158611879,1
1.42885384115624,1
0.239551853006412,0
0.73432549369125,0
0.519140718718956,0
0.0343233664756583,0
0.276528716957303,0
0.477880625001423,0
0.596041854761984,0
0.0587968270548094,0
0.122191062713031,0
0.25378693325957,0
0.629127905426125,0
0.102468614421744,0
0.845169320869956,0
0.135104004833609,0
0.212364586294064,0
0.44086011817234,0
0.234434474524362,0
0.337110909577827,0
0.250557663892713,0
0.350909641057486,0
0.240183578958848,0
0.327799875533506,0
0.158467647449709,0
0.318793918788535,0
0.0733672973696339,0
0.2169205539165,0
0.296562235237755,0
0.527453968792055,0
0.574895283097987,0
0.434118426653127,0
0.43188959556331,0
0.782986112002342,0
0.388179706223976,0
0.488358435164939,0
0.58571407929133,0
0.526220588464448,0
0.391197540473275,0
0.52246054474635,0
0.665427346460735,0
0.541357658955965,0
0.448383226215033,0
0.309470787400665,0
0.250810568411826,0
0.461059166833099,0
0.444781575890318,0
0.199386911769744,0
0.178037773759605,0
0.537171362138959,0
0.455105194501537,0
0.315527932915401,0
0.0956337393401475,0
0.454966019150451,0
1.31988852460233,0
0.27570594948096,0
0.750914813486301,0
0.44102134171584,0
0.54143657225298,0
0.283712528586587,0
0.961182030657546,0
0.26302275337747,0
0.395459817847578,0
0.259523904866368,0
0.572611560881939,0
0.593677968240659,0
0.582007732917498,0
0.283273725856791,0
1.39429208999308,0
0.537688790170628,0
0.251442371911244,0
0.380649320712514,0
0.369687239328282,0
0.326297317458821,0
0.506813096292002,0
0.103040403328346,0
0.554962619028771,0
0.748400763811056,0
0.160281695477985,0
0.259748068358921,0
0.284218864122697,0
0.812319182009432,0
0.488583868711877,0
0.318273550624305,0
0.600951982696483,0
0.448743956231192,0
2.56667149871018,0
0.852137484505748,0
0.380870692920878,0
0.562905913980524,0
0.293450309895185,0
0.639754373551125,0
0.33571513323412,0
0.456185160526534,0
0.680749207681633,0
0.382288339328982,0
0.514239705120235,0
0.375972418427062,0
3.66285331740732,1
0.451483527677395,0
0.721514353862112,0
0.655946280791589,0
0.130235473897319,0
0.0571570469800563,0
0.577029453838858,0
0.393501696394059,0
0.266953242008452,0
0.171490371980601,0
0.433728950288547,0
0.105897864567548,0
0.465190279878629,0
0.277405901376771,0
0.240336153447065,0
0.386221848512726,0
0.409579290592728,0
0.236898707089856,0
0.350048796340844,0
0.470984962961155,0
0.411768269192895,0
0.56770217035688,0
0.181035653711922,0
0.338497332881054,0
0.362175764864483,0
0.326764465694535,0
0.208359865149582,0
0.328036993801808,0
0.433878234266438,0
0.791148349358798,0
0.425200800748072,0
0.350983213646122,0
0.239816282224823,0
0.376272049811732,0
0.44149727310928,0
0.356296101742021,0
0.520452390046013,0
0.336832533346465,0
0.390291929502124,0
0.406897835449057,0
0.33320123631961,0
0.410398625529974,0
0.858845301079193,0
0.349868055862534,0
0.352887687204759,0
0.639382753515531,0
0.442759714420217,0
0.32932931559601,0
0.388864083623135,0
0.355426487160479,0
0.631808085459133,0
0.474648257073326,0
0.441871389185301,0
3.64780614204353,1
0.492730290613786,0
0.410467591436283,0
0.504927378285757,0
0.505079986239484,0
0.969911517077324,0
1.92814676851275,0
0.432290074617126,0
0.658947852378157,0
0.639024428383739,0
0.331067844865387,0
0.673476625968587,0
0.847354416892324,0
0.246661138456824,0
0.21275357967272,0
0.417067184001002,0
0.286063670375101,0
0.325767278331459,0
0.37872700877583,0
0.558300915997519,0
0.375787359702423,0
0.241840924703352,0
0.494636118355082,0
0.232257888675113,0
0.625259321619338,0
0.345434032707728,0
0.518199021851649,0
0.443892431434681,0
0.476040601393361,0
0.294191649024329,0
0.197593106508468,0
0.458420313896542,0
0.529752237351329,0
0.715490255629205,0
0.306060517654392,0
0.592677998996591,0
0.463966659903879,0
0.141792447112049,0
0.373070149767752,0
0.582351940549783,0
0.678448752100217,0
0.195171675146902,0
0.461099707919693,0
0.624026985287157,0
0.375066352865799,0
0.261902113598611,0
0.749903806936178,0
0.384974171732759,0
0.330406849502432,0
0.256203731189891,0
0.54194586443555,0
0.777606511011957,0
0.880980150555867,0
0.42684359745437,0
0.882762875588256,0
1.10684952265057,0
0.267600662320947,0
0.490726299195816,0
0.38028973479129,0
0.373166411890554,0
0.364536637995657,0
0.243198732039806,0
0.400471864734092,0
0.557356710303206,0
0.656242027896464,0
0.186106648625584,0
0.810693617697944,0
0.72630391163448,0
0.210870717863174,0
0.138396039255655,0
0.722825503222258,0
0.266842876326263,0
1.35138833054092,0
0.500477220480188,0
0.51238143848228,0
0.251976628048523,0
0.599698057773134,0
0.188930339752821,0
0.303923974149144,0
0.819319831183333,0
0.207660327171551,0
0.815462109587826,0
0.451324852876844,0
0.52305794747205,0
0.643149809873895,0
0.416815993002022,0
0.218386029458853,0
0.542954113013229,0
0.260206769401787,0
0.255135342019506,0
1.00619571277043,0
0.369649406867779,0
0.734867524086785,0
0.405754123028084,0
0.829281127346544,0
0.579359809988947,0
0.401275022702831,0
0.460623056747132,0
0.689970419074304,0
0.346533041686067,0
0.838373582022791,0
0.745881607590344,0
0.193738502030649,0
0.541231803354646,0
0.283726459508193,0
0.664700314183256,0
0.825354015555395,0
0.571487256651767,0
0.868232589379065,0
0.763370150288941,0
0.506720018283636,0
0.227301292337941,0
0.214913796487461,0
0.616916865260411,0
0.637155725688968,0
0.683256626189524,0
0.279812637930514,0
0.567366428726806,0
0.909459793025383,0
0.461419241915164,0
0.717708627221769,0
0.245746724543939,0
0.624551110165422,0
0.44118657453679,0
0.335813005326612,0
0.345248746562258,0
0.138499304746459,0
0.319232061646984,0
0.753706280458827,0
0.117688390216825,0
0.239295781143451,0
1.93414084228153,0
0.183264287734065,0
0.452912801659822,0
0.395424110006918,0
0.541312133215625,1
0.374157132499172,0
0.0312111647123752,0
0.383517448674131,0
0.0627434807638751,0
0.54069288462414,0
0.460114432790349,0
0.230505304910009,0
0.649390576485793,0
1.04900207744982,0
0.473979418816889,0
0.504669631224582,0
0.413126143306079,0
1.00263729028281,0
0.862262537527706,0
1.07792297381247,0
0.587039283985726,0
0.235924823419995,0
0.512288052026061,0
0.613128508716629,0
0.67660816620567,0
0.798316415170569,0
0.928095958840697,0
0.595581585414122,0
0.763721629550928,0
0.155385952299491,0
0.193149451436126,0
0.32851187409472,0
0.453632550180821,0
0.771782509095914,0
0.283640385733287,0
0.362156968764808,0
0.515673166155953,0
0.141561827144183,0
0.495114150332015,0
0.902497489133308,0
0.327539364505293,0
0.429590326057716,0
0.196912099800209,0
0.695863762206073,0
0.701063602499521,0
0.351561697172449,0
0.0791838641188937,0
0.886298971376247,0
0.843808926556805,0
0.496254865787343,0
0.435074457136001,0
0.231637811516501,0
0.590441908640432,0
0.878916056605291,0
0.544179825764454,0
0.54641628336992,0
0.181606386868852,0
0.248399955883382,0
0.745424398390995,0
0.494432186733031,0
0.346882883709144,0
4.19953551246379,0
0.745441186463114,0
0.382716858002871,0
0.418063614702409,0
0.484386309897556,0
3.60573202963289,1
0.410011482626561,0
0.121260442582583,0
1.37401932726501,1
0.365491259473254,0
0.743908044407289,0
0.220400830839235,0
0.798689110181367,0
0.36802466283593,0
0.376669765570719,0
0.192808515091328,0
0.420270029577186,0
0.351781359119802,0
0.132099858969342,0
0.332516348405502,0
1.49346275753249,0
0.709055907423201,0
0.770146029000517,0
0.160153541638484,0
0.500616642288403,0
0.245183070976801,0
0.280225934967275,0
0.569903709419403,0
0.471774696617694,0
0.424836917158053,0
0.266515637879534,0
0.260187638362246,0
0.266435041191892,0
0.641810347337911,0
0.254657032834338,0
0.39521249278374,0
0.201535469838546,0
0.360417012895143,0
0.228773981540206,0
0.334101312281372,0
0.429717927592979,0
0.613671063160226,0
0.215682346814312,0
0.796900483627477,0
0.218069058489543,0
0.310940352557785,0
0.232148479644757,0
0.505932599410706,0
0.207274770905071,0
0.32483902458621,0
0.266804840142563,0
0.489936463452366,0
0.194480776376137,0
0.912995232364849,0
0.373396514776624,0
0.302212443307195,0
0.245687427533791,0
0.605653631544652,0
0.271366204061181,0
0.370623932446233,0
0.605778284032351,0
0.35639777621777,0
0.788496484241767,0
0.708174358134018,0
0.538423600490427,0
0.486868397289642,0
0.54979738364592,0
0.334138743808423,0
0.480839719182936,0
2.7247300740285,1
0.279244504195809,0
0.579028879266841,0
0.632217616789744,0
0.577251243189811,0
0.475044440541044,0
0.273406838236099,0
0.512847850540203,0
0.209013014088061,0
0.628380163969507,0
0.415589442998284,0
0.441672489860569,0
0.540458238022808,0
0.642016583933786,0
0.329723601160561,0
0.386208284315401,0
0.347784549293289,0
0.63918564412298,0
0.188962262229744,0
0.476563271594766,0
0.310875596211583,0
0.32992311737896,0
0.620369294707291,0
0.305516295583079,0
0.424483539725228,0
0.2422486232039,0
0.624083674790036,0
0.0790577365689902,0
5.82857842846688,1
0.167088433843569,0
0.830022559597703,0
0.886255881280003,0
0.499884070022058,0
0.225557724767742,0
0.406535008989747,0
0.287176258773321,0
0.744646171910151,0
0.786448547972987,0
0.375701562640857,0
4.84157408744957,1
0.170375865107907,0
0.527974022791659,0
0.683269604626476,0
0.586102661900794,0
0.55387713363628,0
0.150726308097993,0
0.61511956646924,0
0.63266220537608,0
0.40193761902955,0
0.424296299868097,0
0.147256140169205,0
0.774355147687272,0
0.902662881695925,0
0.952075740741929,0
0.349870599845463,0
0.528678498758747,0
0.485513942005943,0
0.243854565750717,0
3.80972333658317,1
0.92481308992796,0
0.5997948360644,0
0.429914510892732,0
0.156895693646956,0
0.403552039747829,0
0.559317367736447,0
0.458546187696297,0
0.312796605606923,0
0.44651328190644,0
0.452281466976719,0
0.268455562445361,0
0.529324974926084,0
0.68126565634532,0
0.546831992136691,0
0.858916471687138,0
0.601469994931948,0
0.390615749439609,0
0.325096693352832,0
0.205749476468373,0
0.392654686921114,0
0.586123883956081,0
0.436321950114681,0
0.791004393322699,0
0.683629996715081,0
3.54318731863964,0
0.908204072577751,0
0.752649412068044,0
0.236246332227793,0
0.413259963860817,0
0.883453120085243,0
2.2348444051261,1
0.479278234816729,0
0.63929126166055,0
0.661954918727553,0
0.886999933433138,0
0.215237022262468,0
1.70322398701618,0
1.67829327320709,1
0.660592005916988,0
1.69977287634732,0
0.392157605816148,0
0.703558095037067,0
0.977495147007603,0
0.671787610878057,0
0.256638704238158,0
0.38422126526093,0
0.794081483605479,0
0.628575937163302,0
1.43378191147065,0
0.82601164967595,0
0.360138702767817,0
0.436772426464475,0
0.575761942541097,0
0.410986375884405,0
0.616471725135273,0
0.30753097257804,0
0.402407918057262,0
0.686427396334724,0
0.857725343256765,0
2.08165411366232,1
1.12522281012128,0
0.549113858609145,0
0.666939220092917,0
0.534763101557465,0
4.86066155790985,1
0.654488946079241,0
2.56647707750488,0
1.03310999892801,0
0.56806492386873,0
0.734661731309486,0
1.65134533750006,0
0.856462941989108,0
0.857242174620419,0
0.788448679434177,0
1.24749218167304,0
0.866331917966929,0
0.486106347756294,0
0.616342451360359,0
0.589696658652939,0
0.316658558719493,0
0.767598482639693,0
1.05715074321047,0
0.780803883217848,0
0.275212655537956,0
0.601271118037231,0
0.807173648341428,0
1.04072046889448,0
0.593133992255402,0
0.649143844074455,0
0.985068377556494,0
0.886961639831608,0
0.849334706395306,0
0.830645103607688,0
0.403754275943045,0
0.569404660363787,0
0.497427078189556,0
0.742864370351958,0
0.230304053219934,0
0.352797400101475,0
0.487812469220784,0
2.26434911073876,0
0.517836483798348,0
0.749172296603031,0
1.0245450216295,0
0.584246434336417,0
1.4316188996106,1
1.72778615750606,0
0.68301265291237,0
0.658656509912451,0
0.682173612506867,0
0.413733064680695,0
1.15614433082257,0
1.48022790522193,0
0.850177304287921,0
2.59646919952716,1
1.02652118557595,0
1.06689556677765,0
0.55096981065261,0
1.57328731216687,0
0.707770056735107,0
0.858041774807336,0
0.923507149377877,0
1.20753625516107,0
0.8961065114285,0
0.667175378082293,0
0.875444193732791,0
1.02865131640092,0
0.874254011658356,0
0.483924173234823,0
0.534173341358178,0
0.595431826681881,0
0.53553958548215,0
0.411812323167863,0
0.719409054284829,0
1.21829934571004,0
3.10316747189821,0
0.225344443084727,0
5.56762236850259,0
0.811435923539167,0
1.04674795511085,0
1.31737620728615,0
0.97428761184327,0
0.672413805339346,0
1.7123052529951,1
0.552351097805428,0
0.848479564897574,0
1.40138422133818,0
2.33984455649722,0
2.00888411727397,0
0.942418696639048,0
0.405939972360208,0
1.74034975257801,1
3.31425283884456,0
0.788434049789076,0
2.54893231418292,1
0.353669701960138,0
0.789463034082085,0
0.787043276768404,0
0.989720139367762,0
0.630920482316384,0
2.00050416177758,1
1.16186809699338,0
0.751183262251475,0
0.431060631713752,0
0.250719093470912,0
0.621247834368823,0
3.26815452834416,1
0.607879868704698,0
0.467337325643315,0
0.493971399701017,0
0.680190873259669,0
4.1092144706784,1
0.521562632137165,0
0.652556850349768,0
1.20546816785348,0
0.554491741750883,0
0.490832421468205,0
0.368398004617073,0
0.411828040692112,0
0.690024588838295,0
0.335576708090419,0
0.692407418000657,0
0.899089540130569,0
0.704102926414348,0
0.523612741366246,0
0.790918237240286,0
1.22403748819784,0
0.676132636359138,0
0.735666277100751,0
0.488421266760187,0
1.45450063868338,0
3.14831181015269,0
0.750973147564495,0
0.279271127912979,0
0.367645067024335,1
0.20915058495225,0
0.266377705911957,0
0.40797814400316,0
0.730357463341778,0
1.80920718194534,0
1.11068669848777,0
0.280771162159946,0
1.90258381735576,0
1.550750035508,1
0.171822664558806,0
0.596582920391187,0
0.134405657228497,0
3.00215919613558,0
0.946658102243646,0
0.289901179342025,0
0.48719930354291,0
0.822091844745106,0
0.6718968756759,0
3.38414387389662,1
0.180946937333003,0
0.14574790459642,0
0.526038740944187,0
0.17864247651009,0
0.373930228366663,0
0.550644095799321,0
0.715974971343489,0
0.324445791973093,0
0.402328294165558,0
0.189959325930286,0
0.30292483581546,0
0.53130425426085,0
0.462228819807693,0
0.517574249709093,0
0.335488443270573,0
0.351127141398716,0
0.143271886390992,0
0.308884635041616,0
0.506616939687773,0
0.380099535412945,0
0.345743892684876,0
1.84179361870985,0
0.407340946500739,0
0.535027732426735,0
0.36405708348286,0
0.634824321993023,1
0.428621980118142,0
0.437410230954778,0
0.343511047878171,0
0.254663580859071,0
0.470230675164631,0
0.275746966292259,0
0.478407886870313,0
0.693967941268082,0
0.596089005760508,0
0.803237950531611,0
0.565060825065554,0
1.11382489565421,0
0.591663738939492,0
1.00617413270563,0
2.4958269014564,1
2.3702327126857,0
0.305648340153964,0
1.67790793723568,0
0.470283143591154,0
0.316315885246979,0
0.462959762262344,0
1.56960152540314,0
0.551629017894706,0
1.74752635492795,1
0.66208740840954,0
1.86338097371275,0
1.83204339629287,0
0.301398016221774,0
0.96205196155697,0
2.07242901102107,1
0.914543612282537,0
0.512028205380756,0
0.337497425425859,0
0.3537108831136,0
0.869048983580837,0
0.748125070572367,0
3.02817686229652,0
0.22679441878344,0
0.326619280097712,0
0.823691186443341,0
0.22412000902107,0
0.560507385922789,0
0.614784018555119,0
0.417615361198744,0
2.34003780864138,0
0.395026704212711,0
0.739343553834312,0
2.43993062741057,0
1.13587433361551,1
1.60799389859526,0
0.0668851104988253,0
2.82617665787104,0
0.640941436939714,0
0.584425390291441,0
0.407278989656847,0
0.842303362586397,0
0.735937886901384,0
0.412617995832112,0
0.609784060424146,0
0.411960148569873,0
0.559125678324327,0
0.694738358144974,0
0.276195732619752,0
0.672759458796294,0
0.613922944490296,0
1.32235750968628,0
0.437929631391499,0
0.608484025858305,0
0.217988941367053,0
1.32459366387166,0
1.03947772537456,0
0.577003217224335,0
0.46374610906281,0
1.00719143214223,0
0.916769894159448,0
0.922894918124862,0
1.02435934059405,0
0.638762076864736,0
1.99863744371126,0
0.607250360397628,0
0.791570675284327,0
1.94945948868644,1
0.404966254107414,0
0.18529275546262,0
0.183348339012699,0
0.592318747254128,0
1.95846492451921,0
0.275280858235608,0
0.617272196770905,0
0.309454555778436,0
0.680286321313608,0
0.714085711063502,0
0.737060571266703,0
0.516021939531586,0
0.818818314337712,0
0.412371145753057,0
1.20099107177837,0
2.43126368643401,0
0.681259469630474,0
0.698942078081338,0
2.45279246294268,1
0.221130131174133,0
